Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,ACS22_5yr_B28008001,ACS22_5yr_B28008002,ACS22_5yr_B28008003,ACS22_5yr_B28008004,ACS22_5yr_B28008005,ACS22_5yr_B28008006,ACS22_5yr_B28008007,ACS22_5yr_B28008008,ACS22_5yr_B28008009,ACS22_5yr_B28008010,ACS22_5yr_B28008001s,ACS22_5yr_B28008002s,ACS22_5yr_B28008003s,ACS22_5yr_B28008004s,ACS22_5yr_B28008005s,ACS22_5yr_B28008006s,ACS22_5yr_B28008007s,ACS22_5yr_B28008008s,ACS22_5yr_B28008009s,ACS22_5yr_B28008010s,ACS22_5yr_B28010001,ACS22_5yr_B28010002,ACS22_5yr_B28010003,ACS22_5yr_B28010004,ACS22_5yr_B28010005,ACS22_5yr_B28010006,ACS22_5yr_B28010007,ACS22_5yr_B28010001s,ACS22_5yr_B28010002s,ACS22_5yr_B28010003s,ACS22_5yr_B28010004s,ACS22_5yr_B28010005s,ACS22_5yr_B28010006s,ACS22_5yr_B28010007s,ACS22_5yr_B28011001,ACS22_5yr_B28011002,ACS22_5yr_B28011003,ACS22_5yr_B28011004,ACS22_5yr_B28011005,ACS22_5yr_B28011006,ACS22_5yr_B28011007,ACS22_5yr_B28011008,ACS22_5yr_B28011001s,ACS22_5yr_B28011002s,ACS22_5yr_B28011003s,ACS22_5yr_B28011004s,ACS22_5yr_B28011005s,ACS22_5yr_B28011006s,ACS22_5yr_B28011007s,ACS22_5yr_B28011008s
"130099702023","Block Group 3, Census Tract 9702.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1600,1576,0,1576,1512,1251,261,64,0,24,246.6667,246.6667,8.484848,246.6667,255.7576,242.4242,141.2121,69.69697,8.484848,18.18182,577,559,542,23,536,17,18,86.66666,86.06061,85.45454,15.75758,87.27273,12.12121,15.75758,577,559,0,516,58,0,0,18,86.66666,86.06061,8.484848,84.84849,32.72727,8.484848,8.484848,15.75758
"130099703011","Block Group 1, Census Tract 9703.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1417,1402,0,1384,1374,1182,192,10,18,15,263.0303,262.4243,8.484848,259.394,258.7879,252.7273,135.7576,10.30303,16.36364,15.75758,581,566,553,0,566,13,15,100.6061,99.39394,99.39394,8.484848,99.39394,14.54545,15.75758,581,548,0,510,41,0,18,15,100.6061,97.57576,8.484848,90.90909,28.48485,8.484848,16.36364,15.75758
"130099703012","Block Group 2, Census Tract 9703.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1323,1311,0,1311,1197,1084,113,114,0,12,256.3636,256.9697,8.484848,256.9697,255.1515,254.5455,53.33333,72.12122,8.484848,11.51515,624,612,513,30,582,99,12,113.9394,113.9394,101.8182,20,114.5455,51.51515,11.51515,624,612,0,521,69,0,0,12,113.9394,113.9394,8.484848,104.2424,41.81818,8.484848,8.484848,11.51515
"130099703021","Block Group 1, Census Tract 9703.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1681,1681,0,1644,1496,1447,49,148,37,0,326.6667,326.6667,8.484848,328.4849,327.2727,332.7273,33.93939,75.75758,34.54546,8.484848,708,708,635,16,692,73,0,135.7576,135.7576,136.9697,18.78788,133.9394,42.42424,8.484848,708,671,0,584,62,0,0,37,135.7576,136.9697,8.484848,132.7273,42.42424,8.484848,8.484848,34.54546
"130099703022","Block Group 2, Census Tract 9703.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1676,1596,0,1510,1478,1398,80,32,86,80,291.5151,284.8485,8.484848,266.6667,271.5151,275.1515,49.09091,32.12121,88.48485,45.45454,668,624,531,36,588,93,44,89.09091,87.27273,93.33334,27.27273,90.30303,35.75758,23.0303,668,633,0,587,60,44,0,35,89.09091,89.09091,8.484848,89.09091,37.57576,24.84848,8.484848,21.81818
"130099704001","Block Group 1, Census Tract 9704, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,757,728,0,728,625,597,28,103,0,29,193.3333,195.1515,8.484848,195.1515,156.3636,156.3636,21.21212,90.90909,8.484848,14.54545,443,414,336,8,406,78,29,103.6364,104.8485,93.93939,8.484848,104.8485,38.18182,14.54545,443,421,0,344,37,13,6,16,103.6364,103.6364,8.484848,89.69697,18.18182,12.12121,6.060606,11.51515
"130099704002","Block Group 2, Census Tract 9704, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,584,563,0,559,510,419,91,49,4,21,144.8485,147.2727,8.484848,147.2727,149.0909,132.7273,77.57576,40,4.848485,20.60606,300,289,260,0,289,29,11,80.60606,81.21212,78.78788,8.484848,81.21212,15.75758,11.51515,300,285,0,247,20,21,4,11,80.60606,81.21212,8.484848,72.72727,16.36364,26.06061,4.848485,11.51515
"130099704003","Block Group 3, Census Tract 9704, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1264,1215,0,1155,693,374,319,462,60,49,310.9091,312.7273,8.484848,309.697,188.4848,144.2424,143.6364,275.1515,40,50.90909,511,462,348,0,462,114,49,112.1212,113.9394,96.36364,8.484848,113.9394,64.84849,50.90909,511,402,0,328,51,0,0,109,112.1212,107.8788,8.484848,89.09091,41.81818,8.484848,8.484848,64.84849
"130099704004","Block Group 4, Census Tract 9704, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,332,279,0,279,279,243,36,0,0,53,130.303,128.4848,8.484848,128.4848,128.4848,121.8182,35.75758,8.484848,8.484848,27.87879,166,123,123,0,123,0,43,60.60606,58.18182,58.18182,8.484848,58.18182,8.484848,24.24242,166,134,0,123,0,0,0,32,60.60606,58.78788,8.484848,58.18182,8.484848,8.484848,8.484848,23.63636
"130099704005","Block Group 5, Census Tract 9704, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970400","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,645,639,0,447,422,346,76,25,192,6,152.1212,152.1212,8.484848,133.9394,130.9091,110.303,64.84849,24.24242,90.90909,6.060606,384,378,307,0,378,71,6,90.30303,90.30303,84.84849,8.484848,90.30303,38.18182,6.060606,384,290,0,257,14,0,14,80,90.30303,89.69697,8.484848,88.48485,9.69697,8.484848,13.93939,42.42424
"130099705011","Block Group 1, Census Tract 9705.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,516,491,0,491,222,182,40,269,0,25,144.8485,147.2727,8.484848,147.2727,115.7576,110.9091,36.9697,121.8182,8.484848,24.84848,277,252,84,0,252,168,25,86.06061,85.45454,44.84848,8.484848,85.45454,70.90909,24.84848,277,252,0,135,0,0,0,25,86.06061,85.45454,8.484848,64.24242,8.484848,8.484848,8.484848,24.84848
"130099705012","Block Group 2, Census Tract 9705.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1500,1122,0,1071,1071,934,137,0,51,378,279.394,238.1818,8.484848,233.9394,233.9394,222.4242,86.66666,8.484848,43.0303,240.6061,619,463,324,0,463,139,156,103.0303,104.8485,90.30303,8.484848,104.8485,66.06061,68.48485,619,452,0,386,71,36,17,150,103.0303,105.4545,8.484848,91.51515,41.21212,34.54546,12.12121,66.66666
"130099705013","Block Group 3, Census Tract 9705.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,737,737,0,718,673,629,44,45,19,0,264.2424,264.2424,8.484848,267.8788,264.8485,266.0606,45.45454,33.33333,17.57576,8.484848,236,236,217,0,236,19,0,76.9697,76.9697,79.39394,8.484848,76.9697,17.57576,8.484848,236,217,0,183,88,0,0,19,76.9697,79.39394,8.484848,70.30303,60,8.484848,8.484848,17.57576
"130099705021","Block Group 1, Census Tract 9705.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,998,998,0,966,885,557,328,81,32,0,160,160,8.484848,158.7879,149.697,153.9394,157.5758,44.24242,25.45455,8.484848,430,430,377,10,420,53,0,80,80,70.90909,9.69697,80,34.54546,8.484848,430,412,0,340,26,0,0,18,80,78.78788,8.484848,70.90909,19.39394,8.484848,8.484848,13.33333
"130099705022","Block Group 2, Census Tract 9705.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,908,725,0,672,672,492,180,0,53,183,241.8182,197.5758,8.484848,204.8485,204.8485,162.4242,132.7273,8.484848,53.93939,154.5455,254,221,215,0,221,6,33,56.9697,52.12121,50.90909,8.484848,52.12121,7.272727,30.30303,254,214,0,194,36,0,40,0,56.9697,52.72727,8.484848,50.30303,23.0303,8.484848,31.51515,8.484848
"130099706001","Block Group 1, Census Tract 9706, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1025,932,0,741,659,302,357,82,191,93,208.4848,211.5152,8.484848,196.3636,189.697,104.2424,153.9394,37.57576,96.9697,64.84849,559,519,402,56,463,117,40,131.5152,131.5152,129.0909,29.69697,126.6667,41.81818,30.30303,559,392,0,340,0,0,0,167,131.5152,90.30303,8.484848,85.45454,8.484848,8.484848,8.484848,93.33334
"130099706002","Block Group 2, Census Tract 9706, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1205,1167,0,1004,978,978,0,26,163,38,274.5454,274.5454,8.484848,267.8788,271.5151,271.5151,8.484848,22.42424,92.12122,25.45455,419,381,282,0,381,99,38,83.0303,80,67.87878,8.484848,80,49.69697,25.45455,419,356,0,312,8,0,11,52,83.0303,83.0303,8.484848,80.60606,8.484848,8.484848,9.69697,27.27273
"130099706003","Block Group 3, Census Tract 9706, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,496,488,0,402,380,364,16,22,86,8,172.7273,172.7273,8.484848,146.6667,145.4545,144.2424,16.36364,18.78788,77.57576,7.878788,191,183,95,0,183,88,8,67.27273,67.27273,56.36364,8.484848,67.27273,34.54546,7.878788,191,139,0,117,0,0,0,52,67.27273,52.72727,8.484848,49.09091,8.484848,8.484848,8.484848,40
"130099706004","Block Group 4, Census Tract 9706, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,657,623,0,511,501,362,139,10,112,34,174.5455,173.3333,8.484848,163.0303,161.8182,146.0606,93.93939,10.30303,78.18182,27.27273,316,296,273,50,246,23,20,83.63636,80.60606,78.78788,54.54546,64.84849,16.9697,15.15152,316,237,0,213,14,0,26,53,83.63636,75.15151,8.484848,72.72727,16.36364,8.484848,25.45455,29.09091
"130099707011","Block Group 1, Census Tract 9707.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,249,220,0,211,147,73,74,64,9,29,76.9697,75.75758,8.484848,77.57576,62.42424,32.72727,60,49.69697,5.454545,17.57576,112,93,58,0,93,35,19,41.21212,39.39394,36.36364,8.484848,39.39394,15.75758,11.51515,112,89,0,52,5,0,9,14,41.21212,40,8.484848,18.18182,4.848485,8.484848,5.454545,10.30303
"130099707012","Block Group 2, Census Tract 9707.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,284,257,0,257,233,159,74,24,0,27,77.57576,76.36364,8.484848,76.36364,74.54546,70.90909,46.66667,22.42424,8.484848,20,130,111,94,12,99,17,19,38.18182,35.75758,34.54546,7.878788,34.54546,9.69697,14.54545,130,111,0,102,0,0,0,19,38.18182,35.75758,8.484848,35.75758,8.484848,8.484848,8.484848,14.54545
"130099707013","Block Group 3, Census Tract 9707.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,758,633,0,483,463,356,107,20,150,125,168.4848,171.5152,8.484848,163.0303,160.6061,135.1515,67.87878,21.21212,67.87878,50.90909,347,262,153,0,262,109,85,72.72727,70.90909,47.27273,8.484848,70.90909,50.30303,33.33333,347,196,0,143,42,6,0,151,72.72727,56.9697,8.484848,46.06061,24.84848,4.848485,8.484848,55.15152
"130099707021","Block Group 1, Census Tract 9707.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1380,1362,0,1272,1162,628,534,110,90,18,355.7576,355.7576,8.484848,345.4546,343.0303,320,105.4545,51.51515,52.72727,13.93939,422,410,265,13,397,145,12,85.45454,84.84849,72.72727,10.30303,84.24242,40,9.69697,422,379,0,326,0,0,22,21,85.45454,81.81818,8.484848,80,8.484848,8.484848,14.54545,10.90909
"130099707022","Block Group 2, Census Tract 9707.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,550,351,0,174,152,102,50,22,177,199,145.4545,136.9697,8.484848,56.9697,52.72727,50.90909,36.9697,20,120.6061,78.78788,318,169,116,36,133,53,149,66.66666,54.54546,47.87879,25.45455,53.93939,32.72727,51.51515,318,104,0,94,10,0,9,205,66.66666,30.30303,8.484848,29.09091,9.69697,8.484848,7.878788,63.63636
"130099708011","Block Group 1, Census Tract 9708.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1285,1169,0,1122,1121,1005,116,1,47,116,217.5758,212.7273,8.484848,207.8788,207.8788,207.8788,80.60606,1.212121,43.0303,58.18182,634,537,414,47,490,123,97,106.0606,101.2121,87.87878,30.90909,104.2424,56.36364,49.69697,634,490,0,457,52,0,0,144,106.0606,88.48485,8.484848,90.30303,39.39394,8.484848,8.484848,62.42424
"130099708012","Block Group 2, Census Tract 9708.01, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1468,1377,0,914,673,656,17,241,463,91,397.5757,395.7576,8.484848,209.0909,151.5152,152.1212,15.15152,170.9091,328.4849,50.30303,554,497,375,37,460,122,57,124.2424,122.4242,100,26.06061,119.3939,79.39394,28.48485,554,406,0,249,37,0,91,57,124.2424,95.75758,8.484848,61.81818,27.27273,8.484848,66.06061,28.48485
"130099708021","Block Group 1, Census Tract 9708.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1446,1385,0,1212,1212,799,413,0,173,61,318.7879,318.7879,8.484848,310.9091,310.9091,275.1515,178.1818,8.484848,122.4242,42.42424,532,484,376,17,467,108,48,78.18182,73.93939,69.09091,15.75758,76.36364,53.93939,33.93939,532,389,0,331,97,0,0,143,78.18182,70.90909,8.484848,70.30303,44.24242,8.484848,8.484848,64.84849
"130099708022","Block Group 2, Census Tract 9708.02, Baldwin County, Georgia","ga","150","00",,,,"13","009",,,"970802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1391,1185,0,1185,1038,855,183,147,0,206,339.394,356.9697,8.484848,356.9697,353.9394,216.3636,340.606,103.6364,8.484848,138.7879,506,459,426,14,445,33,47,118.7879,122.4242,92.12122,18.18182,124.2424,96.36364,30.90909,506,486,0,365,27,0,0,20,118.7879,121.8182,8.484848,115.7576,26.06061,8.484848,8.484848,24.24242
"130119701001","Block Group 1, Census Tract 9701, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,759,702,0,630,386,306,80,244,72,57,149.697,155.1515,8.484848,149.697,130.303,120.6061,47.87879,111.5152,55.15152,24.84848,282,242,134,33,209,108,40,56.9697,56.36364,44.84848,24.24242,47.87879,40.60606,16.36364,282,233,0,146,4,0,12,37,56.9697,53.33333,8.484848,48.48485,3.030303,8.484848,10.30303,14.54545
"130119701002","Block Group 2, Census Tract 9701, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,998,914,0,908,848,835,13,60,6,84,193.3333,187.2727,8.484848,187.8788,195.1515,195.7576,12.72727,33.93939,6.666667,41.21212,346,281,228,0,281,53,65,66.06061,55.15152,52.72727,8.484848,55.15152,21.81818,34.54546,346,304,0,239,51,0,0,42,66.06061,63.0303,8.484848,59.39394,27.27273,8.484848,8.484848,20.60606
"130119701003","Block Group 3, Census Tract 9701, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1768,1758,0,1572,1331,1286,45,241,186,10,222.4242,224.8485,8.484848,218.7879,206.6667,208.4848,30.30303,112.7273,97.57576,9.69697,709,699,570,29,670,129,10,87.27273,89.69697,92.12122,16.9697,90.90909,40,9.69697,709,622,0,524,48,0,0,87,87.27273,89.09091,8.484848,89.69697,24.84848,8.484848,8.484848,36.36364
"130119701004","Block Group 4, Census Tract 9701, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1421,1261,0,1048,676,588,88,372,213,160,225.4545,226.0606,8.484848,227.8788,159.3939,152.1212,47.87879,175.7576,128.4848,66.06061,595,529,330,7,522,199,66,103.6364,105.4545,70.30303,7.272727,106.6667,89.09091,23.63636,595,450,0,188,53,15,0,145,103.6364,103.6364,8.484848,44.84848,28.48485,13.93939,8.484848,61.21212
"130119702001","Block Group 1, Census Tract 9702, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1012,1007,12,888,788,788,0,100,107,5,182.4242,183.0303,13.33333,172.7273,165.4545,165.4545,8.484848,50.30303,63.63636,4.848485,376,371,255,4,367,116,5,70.90909,70.90909,43.0303,4.242424,70.90909,57.57576,4.848485,376,330,4,281,26,0,10,36,70.90909,67.27273,4.242424,66.66666,14.54545,8.484848,7.272727,23.0303
"130119702002","Block Group 2, Census Tract 9702, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,981,945,0,826,711,711,0,115,119,36,204.8485,206.6667,8.484848,203.0303,192.7273,192.7273,8.484848,89.09091,56.9697,24.24242,375,350,277,0,350,73,25,72.12122,70.90909,73.93939,8.484848,70.90909,30.90909,17.57576,375,295,0,241,16,0,41,39,72.12122,70.30303,8.484848,68.48485,12.12121,8.484848,30.90909,20.60606
"130119702003","Block Group 3, Census Tract 9702, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1469,1422,0,1379,1032,983,49,347,43,47,208.4848,213.9394,8.484848,209.697,172.7273,176.9697,29.69697,150.303,39.39394,30.30303,496,477,417,7,470,60,19,70.30303,70.90909,72.72727,6.666667,70.30303,25.45455,10.90909,496,465,0,326,51,2,6,25,70.30303,70.30303,8.484848,63.63636,23.63636,1.818182,6.060606,12.12121
"130119702004","Block Group 4, Census Tract 9702, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1423,1147,0,1041,861,785,76,180,106,276,202.4242,199.3939,8.484848,194.5455,190.9091,177.5758,56.9697,59.39394,47.87879,103.0303,509,373,276,6,367,97,136,60,56.36364,44.24242,4.242424,56.36364,36.9697,44.84848,509,334,0,214,49,0,3,172,60,52.72727,8.484848,50.30303,22.42424,8.484848,3.030303,45.45454
"130119703001","Block Group 1, Census Tract 9703, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2572,2335,0,2172,1598,1506,92,574,163,237,340.606,320,8.484848,312.1212,284.8485,281.2121,38.78788,177.5758,89.09091,106.6667,915,788,621,0,788,167,127,100,90.90909,86.06061,8.484848,90.90909,48.48485,59.39394,915,744,0,455,114,36,54,117,100,83.63636,8.484848,66.06061,44.24242,24.84848,35.75758,52.72727
"130119703002","Block Group 2, Census Tract 9703, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1261,1211,0,1100,741,643,98,359,111,50,200,200.6061,8.484848,184.2424,140.6061,132.1212,46.06061,149.697,93.93939,24.24242,434,398,296,19,379,102,36,58.18182,58.78788,53.33333,10.90909,59.39394,38.78788,15.75758,434,380,0,255,21,0,0,54,58.18182,58.18182,8.484848,49.69697,9.69697,8.484848,8.484848,19.39394
"130119703003","Block Group 3, Census Tract 9703, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,694,634,0,632,503,484,19,129,2,60,164.8485,147.2727,8.484848,147.2727,119.3939,120,9.69697,100.6061,1.818182,49.69697,212,173,151,22,151,22,39,56.36364,41.81818,41.21212,11.51515,42.42424,13.93939,31.51515,212,171,0,126,34,0,0,41,56.36364,41.81818,8.484848,36.9697,15.75758,8.484848,8.484848,31.51515
"130119704001","Block Group 1, Census Tract 9704, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2647,2527,20,2404,1365,1276,89,1039,103,120,232.1212,240.6061,20,241.8182,224.8485,217.5758,56.9697,258.1818,80.60606,42.42424,957,868,635,25,843,233,89,86.06061,87.87878,86.66666,12.72727,86.66666,80.60606,30.90909,957,851,8,479,115,0,9,97,86.06061,90.90909,7.878788,100,66.06061,8.484848,7.272727,33.93939
"130119704002","Block Group 2, Census Tract 9704, Banks County, Georgia","ga","150","00",,,,"13","011",,,"970400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1376,1362,15,1281,1005,918,87,276,66,14,206.0606,206.6667,15.75758,202.4242,205.4545,194.5455,34.54546,116.9697,56.9697,13.93939,461,447,411,29,418,36,14,56.9697,56.9697,59.39394,20,54.54546,18.78788,13.93939,461,427,7,332,10,0,20,14,56.9697,57.57576,7.878788,62.42424,9.69697,8.484848,17.57576,13.93939
"130131801031","Block Group 1, Census Tract 1801.03, Barrow County, Georgia","ga","150","00",,,,"13","013",,,"180103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2025,2007,0,2007,1834,1759,75,173,0,18,264.8485,264.8485,8.484848,264.8485,236.9697,233.3333,40,121.2121,8.484848,11.51515,657,639,601,61,578,38,18,84.84849,84.24242,86.66666,44.84848,77.57576,20.60606,11.51515,657,639,0,543,107,27,9,9,84.84849,84.24242,8.484848,76.9697,39.39394,26.06061,7.878788,8.484848
"130131801032","Block Group 2, Census Tract 1801.03, Barrow County, Georgia","ga","150","00",,,,"13","013",,,"180103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2020,2020,0,2020,1905,1905,0,115,0,0,238.7879,238.7879,8.484848,238.7879,243.0303,243.0303,8.484848,52.12121,8.484848,8.484848,737,737,705,14,723,32,0,92.12122,92.12122,92.72727,12.72727,92.12122,23.0303,8.484848,737,737,0,667,31,0,0,0,92.12122,92.12122,8.484848,92.72727,19.39394,8.484848,8.484848,8.484848
"130131801033","Block Group 3, Census Tract 1801.03, Barrow County, Georgia","ga","150","00",,,,"13","013",,,"180103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1969,1953,0,1941,1644,1501,143,297,12,16,302.4243,302.4243,8.484848,304.2424,292.1212,287.2727,89.69697,135.7576,11.51515,10.90909,708,692,506,7,685,186,16,114.5455,113.9394,78.78788,6.666667,113.3333,95.15151,10.90909,708,680,0,531,76,0,0,28,114.5455,115.1515,8.484848,106.0606,36.36364,8.484848,8.484848,16.9697
"130131801041","Block Group 1, Census Tract 1801.04, Barrow County, Georgia","ga","150","00",,,,"13","013",,,"180104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2611,2571,0,2397,2248,2135,113,149,174,40,173.9394,172.1212,8.484848,175.7576,173.9394,179.3939,47.87879,56.9697,78.18182,35.15152,890,871,782,32,839,89,19,60.60606,56.36364,64.24242,14.54545,55.15152,24.84848,15.15152,890,809,0,715,29,0,22,59,60.60606,55.15152,8.484848,60.60606,13.33333,8.484848,13.93939,24.84848
